Point ID,density,Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
5865,1,-0.0394595,-0.00751558,0.999193,1,19,23,-1.08514,29.8526,-5.59121e-05,-6.45831e-05,-1.29048e-05,8.63926e-05
5923,1,-0.0387747,-0.00606145,0.99923,1,19,24,-1.07897,30.6295,-6.2464e-05,-6.00124e-05,-1.14294e-05,8.7372e-05
5979,1,-0.0380102,-0.00543864,0.999263,1,19,25,-1.07363,31.419,-6.92163e-05,-5.40402e-05,-1.01551e-05,8.83989e-05
6034,1,-0.0375802,-0.00501414,0.999281,1,19,26,-1.06861,32.2202,-7.46513e-05,-4.62522e-05,-8.81709e-06,8.826e-05
6087,1,-0.0372005,-0.0047662,0.999296,1,19,27,-1.06406,33.0323,-8.21673e-05,-4.17918e-05,-7.81038e-06,9.25149e-05
6137,1,-0.0370072,-0.00438141,0.999305,1,19,28,-1.05951,33.8544,-8.62584e-05,-3.45609e-05,-7.14309e-06,9.31987e-05
6185,1,-0.037013,-0.00374864,0.999308,1,19,29,-1.05567,34.6859,-9.45782e-05,-3.18863e-05,-6.34349e-06,0.00010001
6231,1,-0.03688,-0.00324329,0.999314,1,19,30,-1.05232,35.5261,-0.000103428,-3.01066e-05,-5.5776e-06,0.000107865
6275,1,-0.0364549,-0.00301725,0.999331,1,19,31,-1.04945,36.3745,-0.000113658,-3.00744e-05,-4.97744e-06,0.000117675
6318,1,-0.0362735,-0.00259838,0.999339,1,19,32,-1.04652,37.2303,-0.000118634,-2.50492e-05,-4.28194e-06,0.000121326
6361,1,-0.0362212,-0.00205136,0.999342,1,19,33,-1.04445,38.0932,-0.000129277,-2.60623e-05,-3.53257e-06,0.000131925
6404,1,-0.0357267,-0.00200443,0.99936,1,19,34,-1.04256,38.9626,-0.000138918,-2.66121e-05,-2.98582e-06,0.000141476
6447,1,-0.0352356,-0.00198078,0.999377,1,19,35,-1.04058,39.8382,-0.000145215,-2.42841e-05,-2.59513e-06,0.000147254
6488,1,-0.0352177,-0.00153261,0.999379,1,19,36,-1.03874,40.7195,-0.000149874,-2.06286e-05,-2.28872e-06,0.000151304
6529,1,-0.0352124,-0.00110355,0.999379,1,19,37,-1.03762,41.6062,-0.000158655,-2.15651e-05,-1.90029e-06,0.000160125
6570,1,-0.0349398,-0.000997144,0.999389,1,19,38,-1.03661,42.4979,-0.00016544,-2.10547e-05,-1.56307e-06,0.000166782
6611,1,-0.0347235,-0.000865492,0.999397,1,19,39,-1.03569,43.3944,-0.000171118,-1.9933e-05,-1.35445e-06,0.000172281
6652,1,-0.034495,-0.000762254,0.999405,1,19,40,-1.03493,44.2953,-0.000176772,-1.92378e-05,-1.03924e-06,0.000177819
6693,1,-0.0339402,-0.000973581,0.999423,1,19,41,-1.03421,45.2003,-0.000182485,-1.91545e-05,-7.59134e-07,0.000183489
6734,1,-0.0336893,-0.000920279,0.999432,1,19,42,-1.03305,46.1093,-0.00018232,-1.34443e-05,-7.83948e-07,0.000182817
6775,1,-0.0340789,-0.000256901,0.999419,1,19,43,-1.03243,47.022,-0.000184644,-1.04889e-05,-6.59472e-07,0.000184943
6816,1,-0.0341675,7.81765e-05,0.999416,1,19,44,-1.03255,47.9381,-0.000190853,-1.18524e-05,-3.55494e-07,0.000191221
6857,1,-0.03383,-4.85019e-05,0.999428,1,19,45,-1.03258,48.8576,-0.000194227,-1.09266e-05,-1.43507e-07,0.000194534
6898,1,-0.0335391,-0.000135627,0.999437,1,19,46,-1.03246,49.7802,-0.000195581,-8.30612e-06,-2.0913e-08,0.000195757
6939,1,-0.0333844,-0.000100423,0.999443,1,19,47,-1.03232,50.7057,-0.000196163,-5.27772e-06,-4.27804e-10,0.000196234
6980,1,-0.0333328,-6.14829e-05,0.999444,1,19,48,-1.03226,51.634,-0.000196304,-2.08145e-06,-2.35553e-08,0.000196315
703,1,-0.0198636,-4.90799e-06,0.999803,1,20,-48,-1.00783,52.0098,-0.000192823,-1.83572e-06,-5.13415e-08,0.000192832
744,1,-0.0199283,-2.31212e-05,0.999801,1,20,-47,-1.00783,51.0883,-0.000192498,2.53454e-07,-1.18831e-07,0.000192499
785,1,-0.020134,-0.000122066,0.999797,1,20,-46,-1.00779,50.1699,-0.000191435,1.99627e-06,-2.46622e-07,0.000191445
826,1,-0.0203834,-0.000245065,0.999792,1,20,-45,-1.00759,49.2546,-0.000188545,2.24878e-06,-3.96441e-07,0.000188558
867,1,-0.0202415,5.52496e-05,0.999795,1,20,-44,-1.00731,48.3427,-0.000183047,4.82813e-07,-6.61437e-07,0.000183049
908,1,-0.0198382,0.000639699,0.999803,1,20,-43,-1.0077,47.4343,-0.000181178,2.79545e-06,-7.69943e-07,0.000181201
949,1,-0.0199738,0.000708374,0.9998,1,20,-42,-1.00856,46.5297,-0.000181159,7.24615e-06,-7.51361e-07,0.000181305
990,1,-0.0204554,0.00044236,0.999791,1,20,-41,-1.00908,45.6291,-0.000176654,7.43167e-06,-9.67718e-07,0.000176813
1031,1,-0.0205298,0.000587077,0.999789,1,20,-40,-1.00943,44.7327,-0.000169381,5.47927e-06,-1.27695e-06,0.000169474
1072,1,-0.0205073,0.000813794,0.999789,1,20,-39,-1.01023,43.8409,-0.000165691,7.57932e-06,-1.42326e-06,0.000165871
1113,1,-0.0207484,0.000806293,0.999784,1,20,-38,-1.01102,42.9537,-0.000159766,7.85163e-06,-1.69421e-06,0.000159968
1154,1,-0.0206334,0.00119402,0.999786,1,20,-37,-1.01181,42.0717,-0.000151309,6.17132e-06,-2.06237e-06,0.000151449
1195,1,-0.0205256,0.00158005,0.999788,1,20,-36,-1.01335,41.195,-0.000147563,9.68716e-06,-2.24559e-06,0.000147898
1237,1,-0.0208441,0.00158236,0.999781,1,20,-35,-1.0149,40.3241,-0.000141023,1.07342e-05,-2.68144e-06,0.000141457
1279,1,-0.0211455,0.00161246,0.999775,1,20,-34,-1.01644,39.4593,-0.000132716,1.04819e-05,-3.23119e-06,0.000133168
1322,1,-0.0211299,0.00199147,0.999775,1,20,-33,-1.01804,38.601,-0.000122381,8.72513e-06,-3.72981e-06,0.000122748
1365,1,-0.0209068,0.00260313,0.999778,1,20,-32,-1.02032,37.7497,-0.000115404,1.08686e-05,-4.30073e-06,0.000115995
1409,1,-0.0210108,0.00292161,0.999775,1,20,-31,-1.02311,36.9059,-0.000109492,1.43426e-05,-4.88245e-06,0.000110535
1453,1,-0.0212785,0.00308772,0.999769,1,20,-30,-1.026,36.0701,-0.000100931,1.52817e-05,-5.48557e-06,0.000102228
1499,1,-0.0209829,0.00381909,0.999773,1,20,-29,-1.0291,35.2429,-9.02742e-05,1.45672e-05,-6.20379e-06,9.16522e-05
1548,1,-0.020634,0.00454318,0.999777,1,20,-28,-1.03341,34.4248,-8.85094e-05,2.29357e-05,-6.79975e-06,9.16853e-05
1599,1,-0.0208528,0.00468393,0.999772,1,20,-27,-1.0379,33.6166,-8.49646e-05,2.95441e-05,-7.55521e-06,9.02713e-05
1652,1,-0.0211537,0.00472992,0.999765,1,20,-26,-1.04246,32.819,-7.98077e-05,3.51022e-05,-8.68063e-06,8.76173e-05
1706,1,-0.0215466,0.00487437,0.999756,1,20,-25,-1.04702,32.0327,-7.27448e-05,3.98246e-05,-9.70586e-06,8.34986e-05
1762,1,-0.0219558,0.00547356,0.999744,1,20,-24,-1.05184,31.2587,-6.51741e-05,4.37512e-05,-1.09558e-05,7.92582e-05
1820,1,-0.0223491,0.0068136,0.999727,1,20,-23,-1.05753,30.4978,-5.98297e-05,4.83927e-05,-1.24019e-05,7.79439e-05
1881,1,-0.0228669,0.00939581,0.999694,1,20,-22,-1.06489,29.7512,-5.55744e-05,5.3141e-05,-1.3873e-05,7.81341e-05
1947,1,-0.0235539,0.0145253,0.999617,1,20,-21,-1.07548,29.0199,-5.36387e-05,5.57282e-05,-1.50214e-05,7.87932e-05
2030,1,-0.024469,0.0244974,0.9994,1,20,-20,-1.09251,28.3054,-5.64097e-05,5.60695e-05,-1.605e-05,8.11384e-05
2127,1,-0.0256891,0.0425723,0.998763,1,20,-19,-1.12172,27.609,-7.24081e-05,5.13388e-05,-1.67122e-05,9.03211e-05
2233,1,-0.0273355,0.0686552,0.997266,1,20,-18,-1.17201,26.9328,-0.000142724,4.22806e-05,-1.61791e-05,0.000149732
2329,1,-0.0298607,0.0795565,0.996383,1,20,-17,-1.24803,26.2785,-0.000390242,2.66942e-05,-1.36147e-05,0.000391391
2417,1,-0.0325974,0.0658285,0.997298,1,20,-16,-1.31624,25.6463,-0.000531426,8.46056e-06,-1.67569e-05,0.000531757
2501,1,-0.0354558,0.0376049,0.998663,1,20,-15,-1.36514,25.0372,-0.000622702,-1.37532e-05,-2.2103e-05,0.000623246
2579,1,-0.0364129,0.00283632,0.999333,1,20,-14,-1.38264,24.4522,-0.000613746,-4.77507e-05,-2.93055e-05,0.000616298
2655,1,-0.0342592,-0.0214976,0.999182,1,20,-13,-1.37017,23.893,-0.00049004,-7.13192e-05,-3.40398e-05,0.000496371
2746,1,-0.032542,-0.0308946,0.998993,1,20,-12,-1.34481,23.3625,-0.000377322,-8.46124e-05,-4.36204e-05,0.000389145
2837,1,-0.0310775,-0.0281444,0.999121,1,20,-11,-1.31545,22.8633,-0.000241524,-0.000122839,-6.20151e-05,0.000277974
2932,1,-0.0295018,-0.0142182,0.999464,1,20,-10,-1.29481,22.3981,-0.000135645,-0.000134446,-5.69967e-05,0.000199309
3025,1,-0.0294615,0.000158778,0.999566,1,20,-9,-1.2902,21.9696,-0.000116236,-0.000130743,-1.55441e-05,0.000175631
3120,1,-0.0301729,0.0101969,0.999493,1,20,-8,-1.29509,21.5796,-8.95896e-05,-0.000133519,1.3246e-05,0.000161336
3211,1,-0.0320355,0.0195017,0.999296,1,20,-7,-1.30835,21.23,-7.96764e-05,-0.000136916,9.19136e-06,0.000158678
3303,1,-0.0326077,0.0242411,0.999174,1,20,-6,-1.32969,20.9229,-0.000107431,-0.000129035,3.54829e-06,0.00016794
3394,1,-0.0375264,0.0244978,0.998995,1,20,-5,-1.35134,20.6598,-0.00010765,-8.57938e-05,-1.66926e-05,0.000138664
3483,1,-0.0470523,0.0281562,0.998496,1,20,-4,-1.37295,20.4422,-8.73621e-05,-5.56931e-05,-1.84565e-05,0.000105235
3572,1,-0.0572875,0.0297619,0.997914,1,20,-3,-1.40097,20.2722,-0.000151601,-3.63751e-05,-1.45058e-05,0.000156578
3661,1,-0.0603342,0.0228772,0.997916,1,20,-2,-1.42536,20.1502,-0.000199321,-6.32822e-05,-1.05145e-05,0.000209389
3750,1,-0.0603771,0.0119835,0.998104,1,20,-1,-1.44109,20.0768,-0.0002364,-2.65444e-05,3.50632e-06,0.000237912
3839,1,-0.0617781,-0.00108865,0.998089,1,20,0,-1.44639,20.0522,-0.000256043,-3.26216e-06,3.14774e-06,0.000256083
3928,1,-0.0603797,-0.00953959,0.99813,1,20,1,-1.43917,20.0766,-0.000194712,1.32288e-05,-1.1057e-05,0.000195474
4017,1,-0.0607594,-0.0198755,0.997955,1,20,2,-1.42967,20.1505,-0.000241657,4.88306e-05,-8.524e-06,0.000246689
4106,1,-0.0596992,-0.0284054,0.997812,1,20,3,-1.40431,20.2724,-0.000153803,3.94386e-05,-1.32256e-05,0.000159329
4197,1,-0.0486587,-0.0274199,0.998439,1,20,4,-1.37972,20.4427,-0.000128689,2.54457e-05,-2.10977e-05,0.000132867
4288,1,-0.0365151,-0.0273175,0.99896,1,20,5,-1.35608,20.6601,-0.000123893,7.76452e-05,-2.15047e-06,0.000146229
4379,1,-0.0327389,-0.025695,0.999134,1,20,6,-1.33149,20.923,-9.83579e-05,0.000126638,-3.99394e-06,0.000160397
4472,1,-0.0313021,-0.0197862,0.999314,1,20,7,-1.31064,21.2301,-8.53613e-05,0.000136264,1.3712e-05,0.000161377
4567,1,-0.0309718,-0.0104135,0.999466,1,20,8,-1.29632,21.5796,-8.88311e-05,0.000133968,1.20515e-05,0.000161194
4662,1,-0.0307779,0.0012901,0.999525,1,20,9,-1.29215,21.9697,-0.000115939,0.00012652,-1.52318e-05,0.000172283
4755,1,-0.0299278,0.013923,0.999455,1,20,10,-1.29861,22.3984,-0.000164097,0.000118286,-5.50458e-05,0.000209642
4863,1,-0.0298569,0.0256072,0.999226,1,20,11,-1.31687,22.8634,-0.000238839,0.000113741,-6.21356e-05,0.000271738
4937,1,-0.031899,0.0298981,0.999044,1,20,12,-1.34412,23.3625,-0.000363343,8.84043e-05,-4.48515e-05,0.000376623
5013,1,-0.0341525,0.0215806,0.999184,1,20,13,-1.36975,23.893,-0.000488918,6.87363e-05,-3.47335e-05,0.000494946
5093,1,-0.0361571,-0.00242902,0.999343,1,20,14,-1.38215,24.4522,-0.0005981,5.05322e-05,-2.99062e-05,0.000600975
5177,1,-0.0362072,-0.0372986,0.998648,1,20,15,-1.36543,25.0373,-0.00062727,1.99478e-05,-2.20524e-05,0.000627975
5267,1,-0.0335344,-0.066156,0.997246,1,20,16,-1.31625,25.6463,-0.000527759,-1.24344e-05,-1.74228e-05,0.000528193
5366,1,-0.0301597,-0.0794982,0.996379,1,20,17,-1.24771,26.2784,-0.000385046,-3.18363e-05,-1.37618e-05,0.000386605
5463,1,-0.0274322,-0.0682934,0.997288,1,20,18,-1.17213,26.9328,-0.000144353,-4.68959e-05,-1.6182e-05,0.00015264
5560,1,-0.0257517,-0.0424941,0.998765,1,20,19,-1.12204,27.609,-7.48954e-05,-5.5692e-05,-1.66751e-05,9.48103e-05
5657,1,-0.0244172,-0.0246084,0.999399,1,20,20,-1.09282,28.3054,-5.80194e-05,-5.98029e-05,-1.58201e-05,8.4811e-05
5741,1,-0.023667,-0.0145269,0.999614,1,20,21,-1.07558,29.0199,-5.25096e-05,-5.65055e-05,-1.48355e-05,7.85508e-05
5806,1,-0.0231298,-0.00926059,0.99969,1,20,22,-1.0652,29.7512,-5.71554e-05,-5.66838e-05,-1.3787e-05,8.16693e-05
5866,1,-0.0223661,-0.00691446,0.999726,1,20,23,-1.0579,30.4979,-6.26165e-05,-5.32538e-05,-1.23756e-05,8.31261e-05
5924,1,-0.0219071,-0.00563118,0.999744,1,20,24,-1.05195,31.2587,-6.57977e-05,-4.65647e-05,-1.08996e-05,8.13413e-05
5980,1,-0.0215945,-0.0049155,0.999755,1,20,25,-1.04708,32.0327,-7.32919e-05,-4.25319e-05,-9.62887e-06,8.52841e-05
6035,1,-0.0211879,-0.00477256,0.999764,1,20,26,-1.0425,32.819,-7.99293e-05,-3.73779e-05,-8.57901e-06,8.86533e-05
6088,1,-0.0210447,-0.00458224,0.999768,1,20,27,-1.03788,33.6166,-8.38109e-05,-3.04706e-05,-7.48096e-06,8.94913e-05
6138,1,-0.0209337,-0.00433886,0.999771,1,20,28,-1.03364,34.4248,-8.99946e-05,-2.65137e-05,-6.70983e-06,9.40586e-05
6186,1,-0.0209767,-0.00390826,0.999772,1,20,29,-1.02948,35.2429,-9.36648e-05,-2.02096e-05,-6.20081e-06,9.60207e-05
6232,1,-0.0211893,-0.00325955,0.99977,1,20,30,-1.02606,36.0701,-0.000101277,-1.7991e-05,-5.52687e-06,0.000103011
6276,1,-0.0212655,-0.00275244,0.99977,1,20,31,-1.02315,36.9059,-0.000109576,-1.67449e-05,-4.86707e-06,0.000110955
6319,1,-0.0210564,-0.00252855,0.999775,1,20,32,-1.02071,37.7497,-0.000119028,-1.69993e-05,-4.3506e-06,0.000120314
6362,1,-0.0210658,-0.0021384,0.999776,1,20,33,-1.01823,38.601,-0.000123642,-1.26947e-05,-3.74731e-06,0.000124348
6405,1,-0.0211797,-0.00164363,0.999774,1,20,34,-1.01655,39.4593,-0.000133457,-1.39824e-05,-3.09119e-06,0.000134223
6448,1,-0.0208758,-0.00160862,0.999781,1,20,35,-1.01503,40.3241,-0.000142263,-1.48025e-05,-2.61601e-06,0.000143055
6489,1,-0.0205701,-0.00159163,0.999787,1,20,36,-1.01341,41.195,-0.00014803,-1.30575e-05,-2.27894e-06,0.000148622
6530,1,-0.0206787,-0.00119475,0.999785,1,20,37,-1.01192,42.0717,-0.000152298,-1.01435e-05,-2.01882e-06,0.000152649
6571,1,-0.0207862,-0.000815881,0.999784,1,20,38,-1.01107,42.9537,-0.000160221,-1.13603e-05,-1.68567e-06,0.000160632
6612,1,-0.0206441,-0.000725875,0.999787,1,20,39,-1.01032,43.8409,-0.000166343,-1.13212e-05,-1.40075e-06,0.000166733
6653,1,-0.0205419,-0.000612074,0.999789,1,20,40,-1.00965,44.7328,-0.000171426,-1.07406e-05,-1.23207e-06,0.000171767
6694,1,-0.0204232,-0.000518909,0.999791,1,20,41,-1.00912,45.6291,-0.000176441,-1.05437e-05,-9.65692e-07,0.000176758
6735,1,-0.0200047,-0.000705954,0.9998,1,20,42,-1.00864,46.5297,-0.000181502,-1.09349e-05,-7.31274e-07,0.000181832
6776,1,-0.019845,-0.000659514,0.999803,1,20,43,-1.00774,47.4343,-0.000181334,-6.35792e-06,-7.64757e-07,0.000181447
6817,1,-0.0202535,-6.49856e-05,0.999795,1,20,44,-1.00734,48.3427,-0.000183292,-4.18427e-06,-6.62965e-07,0.000183341
6858,1,-0.0203902,0.000234452,0.999792,1,20,45,-1.00762,49.2546,-0.000188711,-5.9353e-06,-4.09846e-07,0.000188804
6899,1,-0.0201378,0.000112391,0.999797,1,20,46,-1.0078,50.1699,-0.000191547,-5.68172e-06,-2.44341e-07,0.000191632
6940,1,-0.0199297,1.4808e-05,0.999801,1,20,47,-1.00784,51.0883,-0.000192554,-3.92786e-06,-1.17433e-07,0.000192594
6981,1,-0.0198636,-2.45973e-06,0.999803,1,20,48,-1.00783,52.0098,-0.000192823,-1.83572e-06,-5.13415e-08,0.000192832
7243,1,-0.0158457,0.000256239,0.999874,1,20.5074,-44,-1,48.5546,-0.000180612,4.01098e-07,-4.15579e-07,0.000180613
7185,1,-0.0161031,-0.000157719,0.99987,1,20.5089,-45,-1,49.4633,-0.000184084,2.3014e-07,-2.4717e-07,0.000184084
9782,1,-0.0158292,-0.000270308,0.999875,1,20.5097,44,-1,48.5556,-0.00018078,-3.84321e-06,-4.14121e-07,0.000180822
9840,1,-0.0160935,0.00014852,0.99987,1,20.5106,45,-1,49.464,-0.000184249,-3.72207e-06,-2.55076e-07,0.000184287
7127,1,-0.0159081,-0.000233508,0.999873,1,20.5284,-46,-1,50.3827,-0.000187781,8.86852e-07,-3.91266e-08,0.000187783
9898,1,-0.0159011,0.000224818,0.999874,1,20.5295,46,-1,50.3831,-0.000187889,-4.36976e-06,-4.45562e-08,0.00018794
7069,1,-0.0156299,-0.000108852,0.999878,1,20.54,-47,-1,51.3019,-0.000189466,-3.35952e-08,1.21238e-07,0.000189466
9956,1,-0.015626,0.000100814,0.999878,1,20.5405,47,-1,51.3022,-0.000189522,-3.44224e-06,1.23791e-07,0.000189554
7011,1,-0.015526,-4.51783e-05,0.999879,1,20.543,-48,-1,52.2208,-0.000189899,-1.73539e-06,1.96949e-07,0.000189907
10014,1,-0.015526,3.74239e-05,0.999879,1,20.543,48,-1,52.2208,-0.000189899,-1.73539e-06,1.96949e-07,0.000189907
7301,1,-0.015391,0.000570518,0.999881,1,20.5446,-43,-1,47.6663,-0.000179623,3.62079e-06,-4.28127e-07,0.00017966
9724,1,-0.0153737,-0.000576458,0.999882,1,20.5482,43,-1,47.6679,-0.000179836,-7.04148e-06,-4.15622e-07,0.000179974
7359,1,-0.0153572,0.00045607,0.999882,1,20.5845,-42,-1,46.7838,-0.000177172,5.64512e-06,-5.03404e-07,0.000177262
9666,1,-0.0153218,-0.000492962,0.999883,1,20.5875,42,-1,46.7851,-0.000177173,-8.79548e-06,-4.9589e-07,0.000177392
7417,1,-0.0153929,0.000424457,0.999881,1,20.6066,-41,-1,45.8981,-0.000171313,4.62478e-06,-7.41344e-07,0.000171377
9608,1,-0.0153044,-0.000467384,0.999883,1,20.6153,41,-1,45.902,-0.000172289,-8.69214e-06,-7.15021e-07,0.00017251
7475,1,-0.0150945,0.000609256,0.999886,1,20.6413,-40,-1,45.0229,-0.000166281,5.01031e-06,-9.13506e-07,0.000166359
9550,1,-0.0150977,-0.000566532,0.999886,1,20.6495,40,-1,45.0267,-0.000167354,-9.04111e-06,-8.83229e-07,0.0001676
7533,1,-0.0148245,0.00067924,0.99989,1,20.6867,-39,-1,44.1581,-0.00016125,5.86469e-06,-1.09048e-06,0.00016136
9492,1,-0.0148512,-0.000655758,0.999889,1,20.69,39,-1,44.1597,-0.000161728,-9.19444e-06,-1.08002e-06,0.000161993
7591,1,-0.0144165,0.000924431,0.999896,1,20.7308,-38,-1,43.2986,-0.000153799,4.80746e-06,-1.37348e-06,0.00015388
9434,1,-0.0144022,-0.000925985,0.999896,1,20.7355,38,-1,43.3008,-0.000154548,-8.33671e-06,-1.34316e-06,0.000154779
7649,1,-0.0135911,0.00129216,0.999907,1,20.8101,-37,-1,42.4625,-0.000148753,6.80505e-06,-1.52972e-06,0.000148916
9376,1,-0.0135901,-0.00129942,0.999907,1,20.813,37,-1,42.4639,-0.000149301,-1.00193e-05,-1.54961e-06,0.000149645
7708,1,-0.013008,0.0013427,0.999914,1,20.9005,-36,-1,41.6393,-0.000142711,8.20031e-06,-1.8301e-06,0.000142958
9318,1,-0.0129646,-0.0013633,0.999915,1,20.9065,36,-1,41.6423,-0.000143762,-1.1817e-05,-1.7834e-06,0.000144258
7765,1,-0.012495,0.00134691,0.999921,1,20.9878,-35,-1,40.8226,-0.000134626,7.97568e-06,-2.27166e-06,0.000134881
9260,1,-0.0124615,-0.00137185,0.999921,1,20.9925,35,-1,40.8251,-0.000135329,-1.11373e-05,-2.15122e-06,0.000135803
1280,1,-0.0123125,0.00169064,0.999923,1,21,-34,-1.00116,39.975,-0.000125071,6.52395e-06,-2.70164e-06,0.00012527
1323,1,-0.0120438,0.00224889,0.999925,1,21,-33,-1.00314,39.1281,-0.000118616,8.67184e-06,-3.19889e-06,0.000118976
1366,1,-0.0120681,0.00254757,0.999924,1,21,-32,-1.00558,38.2885,-0.000113037,1.19961e-05,-3.70461e-06,0.000113732
1410,1,-0.0122281,0.00273188,0.999922,1,21,-31,-1.00813,37.4569,-0.000104966,1.29689e-05,-4.22742e-06,0.000105848
1454,1,-0.0118732,0.00345572,0.999924,1,21,-30,-1.01092,36.6336,-9.51078e-05,1.25729e-05,-4.84687e-06,9.60576e-05
1500,1,-0.0114741,0.00419055,0.999925,1,21,-29,-1.01489,35.8194,-9.34036e-05,2.04619e-05,-5.33814e-06,9.57676e-05
1549,1,-0.0115869,0.00440135,0.999923,1,21,-28,-1.0191,35.0148,-9.02254e-05,2.675e-05,-5.93655e-06,9.42944e-05
1600,1,-0.0117657,0.00446606,0.999921,1,21,-27,-1.02346,34.2206,-8.59971e-05,3.20886e-05,-6.8227e-06,9.20421e-05
1653,1,-0.0120122,0.00443223,0.999918,1,21,-26,-1.02779,33.4374,-8.04586e-05,3.66234e-05,-7.6419e-06,8.87314e-05
1707,1,-0.0122582,0.00457477,0.999914,1,21,-25,-1.03206,32.666,-7.32648e-05,4.05611e-05,-8.67865e-06,8.41917e-05
1763,1,-0.0124835,0.00519595,0.999909,1,21,-24,-1.03665,31.9073,-6.68636e-05,4.51605e-05,-9.92089e-06,8.12936e-05
1821,1,-0.0128111,0.006421,0.999897,1,21,-23,-1.04211,31.1623,-6.24478e-05,4.99917e-05,-1.14385e-05,8.08068e-05
1882,1,-0.0132567,0.00886871,0.999873,1,21,-22,-1.04904,30.4319,-5.72652e-05,5.34089e-05,-1.2831e-05,7.93501e-05
1948,1,-0.0138384,0.0138157,0.999809,1,21,-21,-1.05916,29.7174,-5.48853e-05,5.50619e-05,-1.40056e-05,7.8996e-05
2031,1,-0.0145405,0.0235856,0.999616,1,21,-20,-1.07548,29.0199,-5.49324e-05,5.28734e-05,-1.51978e-05,7.77441e-05
2128,1,-0.0153116,0.0414124,0.999025,1,21,-19,-1.10398,28.3411,-6.98754e-05,4.76695e-05,-1.55794e-05,8.60098e-05
2234,1,-0.0164684,0.0668888,0.997625,1,21,-18,-1.15329,27.6827,-0.000137538,3.91668e-05,-1.50557e-05,0.000143797
2330,1,-0.0187169,0.0771447,0.996844,1,21,-17,-1.22775,27.0464,-0.000377103,2.644e-05,-1.21922e-05,0.000378225
2418,1,-0.0215517,0.0630112,0.99778,1,21,-16,-1.29383,26.4324,-0.000510252,6.87805e-06,-1.49464e-05,0.000510517
2502,1,-0.02345,0.036213,0.999069,1,21,-15,-1.34026,25.8418,-0.000587755,-2.50972e-05,-1.91176e-05,0.000588601
2580,1,-0.0233419,0.00386194,0.99972,1,21,-14,-1.358,25.2754,-0.000588361,-4.9613e-05,-2.53085e-05,0.000590991
2656,1,-0.0230111,-0.0204494,0.999526,1,21,-13,-1.34711,24.7349,-0.000479489,-6.51373e-05,-2.93247e-05,0.000484781
2747,1,-0.0207428,-0.0281575,0.999388,1,21,-12,-1.3219,24.2229,-0.000354421,-0.000102542,-3.34607e-05,0.000370471
2838,1,-0.0159551,-0.0244977,0.999573,1,21,-11,-1.29715,23.742,-0.000257538,-0.000116031,-4.42942e-05,0.000285921
2933,1,-0.0141969,-0.0142743,0.999797,1,21,-10,-1.27821,23.2945,-0.000162601,-0.000114536,-5.89166e-05,0.000207433
3026,1,-0.0156107,-0.000936096,0.999878,1,21,-9,-1.27168,22.8827,-0.000121601,-0.000118913,-5.5028e-05,0.00017876
3121,1,-0.0160236,0.0112025,0.999809,1,21,-8,-1.27658,22.5084,-9.96923e-05,-0.000127021,-2.5863e-05,0.000163529
3212,1,-0.0143143,0.0203455,0.999691,1,21,-7,-1.29166,22.1736,-0.000112991,-0.0001304,6.972e-06,0.000172684
3304,1,-0.0149692,0.0226219,0.999632,1,21,-6,-1.31284,21.8798,-0.000144831,-0.000117334,2.5178e-05,0.000188088
3395,1,-0.0136297,0.0242602,0.999613,1,21,-5,-1.33182,21.6281,-0.000124038,-0.000127092,1.15769e-05,0.000177965
3484,1,-0.011518,0.0250443,0.99962,1,21,-4,-1.35581,21.4205,-0.000163561,-8.26851e-05,9.845e-07,0.000183276
3573,1,-0.0166486,0.0210963,0.999639,1,21,-3,-1.37598,21.2578,-0.000186039,-2.32742e-05,-3.9324e-06,0.000187531
3662,1,-0.0249416,0.0207624,0.999473,1,21,-2,-1.39291,21.141,-0.000188333,-1.38605e-05,-3.72019e-06,0.000188879
3751,1,-0.0251662,0.0152579,0.999567,1,21,-1,-1.41242,21.0712,-0.000277615,-4.70614e-05,4.03426e-06,0.000281605
3840,1,-0.0211417,-0.00119799,0.999776,1,21,0,-1.41963,21.0479,-0.000313111,6.43571e-07,9.68421e-06,0.000313261
3929,1,-0.0254863,-0.0134622,0.999584,1,21,1,-1.4103,21.071,-0.000238191,4.44483e-05,2.43814e-06,0.000242315
4018,1,-0.026595,-0.0178067,0.999488,1,21,2,-1.3961,21.1412,-0.000223879,-1.03705e-06,-2.26128e-06,0.000223893
4107,1,-0.0170996,-0.0207568,0.999638,1,21,3,-1.37901,21.258,-0.000194974,3.19228e-06,-5.86204e-06,0.000195088
4198,1,-0.0122086,-0.0229096,0.999663,1,21,4,-1.35969,21.4208,-0.000176856,8.0849e-05,2.30657e-06,0.000194474
4289,1,-0.0138012,-0.0250513,0.999591,1,21,5,-1.33861,21.6285,-0.000164911,0.000101531,2.82484e-05,0.00019571
4380,1,-0.0132814,-0.0249272,0.999601,1,21,6,-1.31539,21.8799,-0.00013961,0.000112951,1.96899e-05,0.000180656
4473,1,-0.0140731,-0.020987,0.999681,1,21,7,-1.29439,22.1738,-0.00012174,0.000129312,1.61047e-05,0.00017833
